crimeKey,isNighttime
74871,0
2601,0
74873,0
10689,0
4997,0
1601,0
25568,0
74878,0
667,0
6760,0
250,0
20836,0
2582,0
55995,0
2351,0
15521,0
3001,0
2980,0
74889,0
27360,0
74891,0
74892,0
9278,0
12016,0
74895,0
38747,0
2076,0
6380,0
56045,1
3564,1
532,0
5354,0
69527,1
12951,1
74905,1
74906,1
2725,1
24016,1
50792,0
31122,0
1983,0
8838,0
16993,0
647,0
16710,1
2172,1
4119,1
74918,1
12951,1
851,1
12058,0
74922,0
15062,0
7133,1
74925,1
42148,1
11604,1
55724,1
16063,1
74930,1
26010,1
74932,1
32790,1
24820,1
74935,1
73479,1
74937,1
7631,0
8643,0
32178,0
3769,0
74942,0
74943,1
74944,1
348,0
56967,1
4490,0
31194,0
21770,0
14622,0
436,0
10287,0
10014,0
74954,0
2565,0
938,0
74957,0
74958,1
17493,0
34624,0
8849,0
42501,0
21983,0
8360,0
13724,0
70,0
39910,0
1271,1
23543,1
23594,0
56953,0
13872,0
74973,1
2048,0
74975,0
26317,1
16071,1
43,0
611,1
13839,0
10614,1
74982,1
3504,1
22569,1
74985,1
74986,1
36893,1
24220,1
74989,1
13588,1
4033,1
22592,1
74993,1
74994,1
49732,1
16480,1
74997,1
5408,0
63166,1
14688,1
75001,1
3458,1
9273,1
75004,1
5444,1
75006,1
75007,1
66557,1
20494,0
50250,0
75011,0
2145,0
1214,0
5812,0
88,0
5797,0
61180,1
75018,1
75019,0
979,0
13203,0
2454,0
17702,0
223,0
3306,0
1656,0
50217,1
75028,0
6499,0
4972,0
75031,1
75032,1
75033,1
1833,1
16281,1
39666,0
38251,1
75038,1
45003,1
75040,1
75041,1
75042,1
75043,1
75044,1
6190,0
52436,1
11216,0
2553,0
3713,0
15488,0
75051,0
2745,0
2330,0
13504,0
37661,0
75056,0
48868,0
13612,0
46579,0
10771,0
13685,0
10135,0
52460,0
56518,0
39611,0
17889,0
32228,0
75068,0
19344,0
57815,1
28046,1
13109,1
23209,1
75074,1
1016,1
75076,0
10530,0
38668,0
3830,0
11144,0
25465,0
4447,0
17530,0
697,0
75085,0
5670,0
33936,0
1368,0
26908,1
5454,1
75091,1
1222,0
12671,0
75094,1
18620,0
1001,0
15744,1
10359,1
9385,1
24988,1
1547,1
49,1
7740,0
14196,0
7294,1
1866,1
9385,1
25522,1
75109,1
75110,1
8080,1
75112,0
10151,1
4720,1
17075,1
27939,1
10594,1
13419,1
11311,1
75120,0
1543,0
3453,0
75123,0
61518,0
14582,0
75126,0
75127,0
70986,0
12738,0
9863,0
75131,0
75132,0
13979,0
10066,0
75135,0
5059,0
75137,0
75138,0
58032,0
75140,0
75141,0
46648,0
22435,0
75144,1
1993,0
75146,0
75147,1
75148,0
10911,1
8010,1
18089,1
11774,1
64097,1
75154,1
73308,1
4796,1
69234,1
24482,1
75159,1
15396,1
63410,1
44975,0
15505,1
75164,1
75165,1
2095,0
75167,1
75168,1
75169,0
75170,1
75171,1
45383,1
550,1
75174,1
75175,1
29471,1
75177,1
75178,1
12881,0
8646,0
22497,0
2542,0
75183,0
26746,0
5812,0
75186,0
2330,0
6509,1
75189,1
75190,1
75191,1
14975,1
53857,1
75194,0
2667,0
4056,0
5348,0
75198,0
2683,0
75200,1
5992,0
7830,0
15777,0
75204,0
75205,1
4452,0
40826,0
6105,0
32490,1
1258,0
7109,0
60441,0
8463,0
75214,1
52941,1
4782,1
75217,0
51758,1
75219,1
75220,1
22769,1
8215,1
75223,1
16357,1
39486,1
75226,1
2752,1
13444,1
48462,1
13188,1
62050,1
13260,1
75233,1
26767,1
29262,1
75236,1
75237,1
35930,1
72574,1
25945,1
5035,1
3238,1
4903,0
6619,1
5704,0
3599,0
75247,0
44910,0
74459,0
75250,0
14507,0
75252,0
11547,0
30499,0
3398,0
18678,0
14345,0
979,0
59102,0
75260,0
75261,0
13706,0
2802,0
22330,0
2670,0
7162,0
2799,0
75268,0
75269,0
75270,0
3642,0
2241,0
7711,0
75274,0
3128,0
14700,0
25277,0
6557,1
1328,0
9321,0
538,0
2128,0
75283,0
13550,0
9040,0
22200,0
58300,0
75288,0
23116,0
75290,0
74752,1
58634,0
28194,0
38118,0
75295,0
6766,0
560,0
4570,0
75299,0
32901,0
38362,0
138,0
692,0
21553,0
10530,0
75306,0
18637,0
75308,0
21685,0
75310,0
10763,0
17010,0
7246,0
3212,0
75315,0
1653,0
8714,0
2581,0
66557,1
22330,0
30206,0
2095,0
75323,0
3302,0
657,0
75326,0
672,0
9604,0
10960,0
21911,0
13926,0
1445,0
459,0
23824,0
14885,0
18115,0
7456,0
26560,0
60688,1
75340,0
13126,0
75342,0
18247,0
50023,0
75345,1
4245,0
11402,0
16747,0
75349,0
4620,1
75351,0
4782,1
75353,1
8528,0
74501,0
57298,1
75357,1
75358,1
75359,1
75360,0
19090,0
53121,0
64310,0
11930,0
75365,0
8665,0
8148,0
16503,0
75369,0
4534,0
75371,0
6002,0
26381,0
26277,0
18704,0
11547,0
3610,0
75378,0
75379,0
21187,0
4301,0
8243,0
2167,1
43212,0
3078,0
16061,0
9572,0
6393,0
17930,0
75390,0
38586,0
75392,0
23010,0
25842,0
36262,0
143,0
4570,0
43,0
8790,0
6974,0
44436,0
75402,0
75403,0
75404,0
75405,0
19384,1
2889,0
12310,0
75409,0
34300,0
481,0
75412,0
11442,0
43989,0
48911,0
75416,0
35706,0
74735,0
7575,0
396,0
1072,0
75422,0
75423,0
75424,0
45808,0
75426,0
1368,0
75428,0
36471,0
69755,0
792,0
1345,0
15941,0
75434,0
2094,0
16100,0
13849,0
7896,1
45218,1
75440,1
59122,1
75442,1
12386,1
34708,1
40170,1
14272,1
75447,1
6645,1
68644,1
75450,1
2441,1
75452,0
75453,1
75454,1
75455,1
38788,1
75457,1
25363,1
75459,0
3658,0
5798,0
654,0
1126,0
6255,0
75465,0
38283,0
16895,0
1187,0
17379,0
51613,0
7313,0
16654,0
66108,0
20308,0
1993,0
28818,0
75477,0
4706,1
75479,0
19690,0
8877,0
75482,1
35507,0
20618,0
75485,0
75486,0
75288,0
75488,0
13926,0
3686,0
61988,0
2378,0
9229,0
12415,0
75495,0
13095,0
35224,0
21370,0
790,0
16868,0
268,0
4795,0
13553,1
39715,0
321,0
20920,0
1525,0
517,0
13574,0
34689,1
75511,1
74832,1
65922,1
75514,1
6265,0
75516,0
11184,0
13007,1
9052,0
13857,0
75521,1
1226,0
75523,0
9862,0
3954,1
75526,1
268,0
75528,0
4609,1
7261,0
815,0
11690,0
2621,1
75534,1
4524,1
655,1
75537,1
5288,1
22874,1
19384,1
14694,0
5680,1
3571,1
27240,1
18586,1
20189,1
75547,1
61282,1
16071,1
4902,0
4006,1
75552,1
38971,1
2834,1
75555,1
50425,1
75557,1
63029,0
24973,1
2036,0
11897,0
75562,0
9377,0
2120,0
30539,1
6766,0
2463,0
75568,0
75569,1
75570,0
4194,0
752,0
3190,0
31824,0
70280,0
10530,0
16388,0
1646,0
75579,0
361,0
232,0
26006,0
41124,0
6016,0
75585,0
360,0
75587,0
74662,0
10753,0
75590,0
41581,0
733,0
75593,0
75594,0
75595,1
67031,1
18896,1
15110,1
75599,1
60906,1
75601,1
50196,1
75603,1
18260,1
58576,1
75606,1
8783,1
22514,1
25074,1
62522,1
6843,1
706,0
75613,1
75614,0
68997,0
75616,0
75617,0
2862,0
24304,0
21331,0
1835,0
386,1
12027,1
75624,0
18895,1
34218,0
4293,0
37678,0
3591,0
2551,0
2134,0
24564,1
4901,1
70729,1
17024,1
41059,1
49523,1
36758,1
3713,0
8368,1
23323,1
1241,1
21074,1
29059,1
75645,1
33361,0
75647,1
12385,1
29186,1
75650,1
54896,1
17607,1
75653,0
58949,1
75655,1
75656,1
14506,1
22299,1
48442,0
6583,1
2206,1
75662,1
14549,1
18286,1
8270,1
17242,1
28730,1
28985,1
75669,1
49822,0
5540,0
75672,1
51787,1
74235,1
8122,0
75676,0
11893,0
21,0
3497,0
68101,1
5391,0
75682,0
19997,0
10826,0
560,0
560,0
35184,0
1434,0
10074,0
715,0
6284,0
2700,0
3501,0
3097,0
9550,0
604,0
9883,0
28624,0
2980,0
75700,1
75701,0
9885,1
10512,0
75704,0
75705,1
3677,0
7381,0
11184,0
75709,0
3997,0
75711,1
12951,1
51329,1
2725,1
15013,0
51840,1
27593,1
18920,1
42616,1
3384,1
49440,1
317,0
75723,1
1471,0
75725,0
14875,0
1586,0
9729,0
8940,0
75730,0
43472,0
39741,0
3346,1
17567,0
75735,1
75455,1
15384,0
2151,0
21,0
5021,0
75741,0
30371,1
75743,0
653,0
75745,0
4384,0
1982,0
75748,0
883,0
75750,0
75751,0
75752,0
5928,0
75754,0
657,0
21930,0
7271,0
360,0
34731,0
35844,0
75761,0
75762,0
75763,0
4503,0
3883,0
29828,0
5652,0
17662,0
21,0
4213,0
3317,1
18286,1
75773,1
509,0
4031,1
75776,1
75777,1
75778,1
14846,1
75780,1
3675,1
23330,1
25332,0
1881,0
15488,0
51378,0
1960,0
38848,0
17448,0
75790,1
5256,1
2690,0
18891,0
3883,0
11417,0
3409,0
4248,0
47319,0
5649,0
23959,0
75801,0
75802,0
75803,0
39744,0
44421,1
19912,0
360,0
12058,0
75809,0
15134,0
5567,0
15581,0
75813,1
4390,0
39555,1
2456,1
48290,1
1554,1
75819,1
75820,1
3717,1
36060,1
3579,1
40830,1
48128,1
1675,1
5117,1
4239,1
12980,1
75830,1
11403,1
29327,1
70275,1
53645,1
75835,1
54738,0
19632,1
31356,1
13629,1
33856,1
25949,1
69974,1
75843,1
75844,1
7031,1
5355,1
20735,1
39874,1
40603,1
75850,0
54512,1
14998,0
75853,0
75854,1
6397,0
4743,1
40820,0
75858,1
41939,1
75860,0
12978,1
8377,1
1342,1
75864,1
2095,0
14931,1
39857,1
9530,1
8283,0
75870,1
75871,1
6530,1
16750,1
75874,1
2339,1
1021,1
10376,1
13341,0
75879,0
3287,0
17478,0
73331,1
75883,1
13276,1
49446,1
8260,0
36326,1
15333,1
7974,1
2259,0
517,0
1174,0
12157,0
11803,1
75895,0
75896,1
529,1
951,1
39865,1
6838,1
9797,1
3851,1
50573,1
75904,1
75905,1
75906,1
75907,1
73920,1
43040,1
2130,1
2567,1
75912,1
21674,1
15316,1
75915,1
26973,1
75917,1
75918,1
21875,1
75920,1
5859,1
48530,1
6090,1
75924,1
75925,1
3539,1
75927,1
75928,1
75929,1
64326,1
75931,1
75932,1
75933,0
5739,0
56773,0
75936,0
27896,0
16327,0
75939,0
75940,1
75941,0
15670,0
6216,1
75944,1
75945,1
75946,1
68830,1
1253,1
8148,0
4370,0
2937,0
13770,0
6052,0
5944,0
13339,0
1927,0
28243,0
7147,0
825,0
75960,0
13773,0
4511,0
75963,0
10024,0
59313,0
18157,0
115,0
10505,0
75969,1
75970,1
6766,0
3514,0
75973,1
75974,0
17595,0
5795,0
75977,0
73154,0
28823,0
75980,0
21425,0
75982,0
4752,0
15409,1
10554,1
653,0
5468,0
75988,0
75989,1
715,0
33960,1
11184,0
1226,0
75994,1
1623,1
9970,1
54728,1
2657,1
28923,1
76000,1
65925,1
69845,1
393,1
76004,1
76005,1
24973,1
63597,1
76008,1
76009,1
703,1
41734,1
76012,1
703,1
5108,0
37529,0
3056,0
1971,0
76018,0
76019,0
76020,0
1868,0
65970,0
76023,0
76024,0
68503,0
76026,0
17942,0
17957,0
76029,0
76030,0
76031,0
47875,0
29006,0
14767,0
31277,0
76036,0
8970,0
3164,0
232,0
19507,0
8360,0
30995,0
6970,0
76044,1
3957,1
12544,0
21983,0
76048,1
21990,0
4268,0
10445,0
1618,0
4619,0
14414,0
19030,0
38030,0
47560,1
28576,0
8243,0
76060,0
16388,0
21760,0
3536,0
76064,0
409,0
16109,1
3982,0
76068,1
76069,1
9736,1
69845,1
76072,1
76073,1
56702,1
21711,1
76076,1
76077,1
76078,1
76079,1
10319,1
76081,1
76072,1
1586,0
66112,1
9570,1
76086,1
76087,1
76088,1
70348,1
5573,1
7901,1
5977,1
76093,1
693,1
76095,1
3474,1
6891,1
76098,1
9326,1
76100,1
50399,1
76102,1
5483,1
654,0
5555,0
76106,0
45110,0
8473,0
37015,0
3695,1
21629,1
74437,0
2042,0
22069,0
75526,1
2640,0
1676,0
38439,1
4720,1
1962,0
76121,0
826,0
1326,0
42354,0
76125,0
1084,0
28966,0
4433,0
43047,0
63147,0
60202,0
4195,0
24104,0
9137,0
9800,0
76136,1
41888,0
16715,0
76139,0
11690,0
3814,0
17167,0
851,1
5983,0
36690,1
3197,0
6504,1
21359,1
76149,0
16144,1
76151,1
62709,1
53272,1
76154,1
28493,1
76156,1
4951,1
137,1
6038,1
30986,1
76161,1
9519,1
260,1
26465,1
41085,1
76166,1
197,1
76168,1
76169,1
3675,1
8018,1
76172,1
76173,1
15027,1
76175,1
4321,1
76177,0
76178,1
56906,1
76180,1
1283,1
76182,1
28332,0
76184,1
44078,0
3954,1
14196,0
76188,1
5109,1
10359,1
6883,1
76192,1
76193,1
4327,1
4112,1
51234,1
28112,1
72570,1
9986,1
13591,1
3650,1
6687,1
16071,1
11403,1
76205,0
102,1
2659,1
76208,1
21008,1
76210,1
15023,1
76212,1
76213,0
4452,0
8629,1
76216,1
76217,1
1741,0
32221,0
29219,1
1586,0
68724,0
76223,0
6471,0
76225,0
2797,0
33776,0
9185,0
5691,0
2676,1
17992,0
4544,0
76233,0
58830,0
76235,1
4771,0
62000,0
43965,0
76239,0
11771,1
16801,0
76242,0
76243,0
24483,0
1085,1
763,1
7751,1
7304,0
11706,1
3328,1
992,1
76252,1
34114,1
29258,0
76255,1
14642,0
67973,1
260,1
76259,1
76260,1
1777,1
76262,1
5687,1
40329,1
76265,1
76266,1
13022,0
6949,1
76269,1
67023,1
8006,1
10928,1
76273,1
8627,1
5929,1
24863,0
76277,1
8850,0
9821,1
76280,1
76281,0
9127,0
3850,0
5146,0
34070,0
18173,0
76287,0
2756,0
76289,0
63727,0
76291,0
46668,0
33434,0
468,0
4758,0
11165,0
76297,0
76298,0
6790,0
809,0
13106,1
37901,0
6760,0
67991,0
6427,0
52136,0
21,0
63940,1
19405,1
9306,0
20189,1
114,1
32289,1
17270,0
5029,0
19281,0
3409,0
510,1
32036,0
41668,1
2698,1
19858,1
76323,1
4410,1
22362,1
76072,1
758,1
1599,1
4162,1
71071,1
881,1
30440,1
76333,1
16738,1
72612,1
406,1
984,1
12535,1
76339,1
76340,1
74693,1
76342,0
32488,1
9389,1
76345,1
76346,0
17164,0
17184,0
76349,1
68298,1
9127,0
76352,0
1262,0
6831,0
1300,0
11995,0
13773,0
76358,0
17872,0
670,0
23275,0
51319,0
3273,0
13648,0
76365,0
4684,0
16986,0
8247,0
12663,0
8271,0
76371,0
60173,0
55086,1
2943,0
5997,0
5996,0
7459,0
76378,0
638,0
43272,0
67802,0
3874,0
337,0
76384,0
76385,0
4447,0
1405,0
401,0
76389,0
76390,0
3099,0
45800,0
41272,0
76394,0
76395,0
1990,0
76397,0
4294,0
2980,0
1225,0
1757,0
1927,0
73210,0
2470,0
76405,0
6177,0
6845,0
76408,0
62755,0
37335,0
17894,0
76412,0
5331,0
28288,0
60274,1
69141,0
2052,0
29649,1
923,0
62735,1
7466,1
11822,0
150,0
76424,1
43505,1
22993,1
13490,1
9007,1
46814,0
1764,0
76431,1
59740,1
42242,1
76175,1
22122,1
68702,1
38258,1
14376,0
11445,1
1021,1
30277,1
76442,1
13497,1
76444,1
46025,1
76446,1
76447,1
12499,1
47751,1
76450,1
9876,0
3829,1
37777,1
76454,0
21147,0
5519,0
2461,0
18018,0
15662,0
59930,0
76461,0
53453,0
60294,0
3191,0
31523,0
76466,1
49614,0
76468,0
49872,0
6598,1
76471,1
68748,1
76473,1
21946,1
76475,1
76476,1
20061,1
76478,1
6147,1
33942,1
76481,1
76482,1
76483,1
76484,1
40389,1
76486,1
76487,0
64960,1
76489,1
3049,1
40657,1
28706,1
232,0
18325,0
5327,0
4168,0
250,0
48435,1
21399,0
18656,1
16811,1
33953,1
51708,0
76504,0
76505,1
76506,1
2075,0
76508,1
76509,0
7484,1
10149,1
76512,1
14669,0
30142,0
14166,0
7836,0
13770,0
40787,0
7878,0
7684,0
11838,0
17656,0
35135,0
23605,0
7917,0
401,0
76527,0
9709,0
9895,0
25998,0
76531,0
217,0
76533,0
4093,0
76535,0
76536,0
61121,0
1885,0
31418,0
1368,0
30429,0
23496,0
66168,0
23086,0
76545,0
19,0
76547,0
76548,1
24358,1
76550,0
36981,1
76552,1
76553,1
76554,1
76555,1
30273,0
2767,1
3504,1
3317,1
7836,0
45312,1
76562,1
11134,0
249,1
1555,1
22859,1
20893,1
5413,1
76569,1
9230,0
400,0
76572,1
2520,1
3954,1
4381,0
8144,1
23562,1
76578,1
4894,1
76580,1
1298,1
11452,1
3147,1
54896,1
12681,1
2240,1
58758,1
7227,1
16898,0
17,0
64447,0
76592,0
8840,0
1156,0
475,1
42335,0
7830,0
2477,0
525,0
4194,0
3122,0
76602,0
76603,0
37168,0
2052,0
76606,0
76607,1
27909,0
76609,1
24597,1
76611,1
76612,1
63597,1
46573,1
76615,1
76616,1
3565,1
45999,1
76619,1
76620,1
76621,1
76622,1
35420,1
16096,1
76625,1
43518,1
40972,1
62339,1
66557,1
76630,0
2106,0
36,0
13734,0
76634,0
76635,0
36027,0
76637,0
5458,1
76639,1
12828,1
31622,1
49446,1
3458,1
40721,1
76645,1
7486,1
48302,1
33598,1
5267,1
76650,1
58190,1
76652,1
76653,1
76654,1
76655,0
76656,0
76657,1
76658,1
15221,0
13146,0
27616,0
76662,0
76663,0
13314,0
76665,0
20768,0
3254,0
73472,0
2916,1
25500,0
76671,0
76672,0
76673,1
3919,0
29465,0
43,0
4285,0
72539,0
9323,0
32589,0
62620,0
76682,0
2522,0
772,0
13528,0
35686,0
20225,0
11254,0
57633,0
18325,0
25721,0
7019,0
5529,0
37348,1
2195,0
50414,0
4121,0
76698,0
59225,0
9923,0
2918,0
13926,0
14694,0
5059,0
75879,0
37055,0
18020,0
12491,0
76709,0
5031,0
491,0
76712,0
8661,0
76714,0
76715,1
8803,1
25490,0
879,0
76719,0
60108,1
9801,1
12270,1
2583,1
76724,1
19395,1
76726,1
18706,1
8025,0
8351,0
76730,1
20438,0
71259,0
5510,0
734,0
20420,0
76736,0
36123,0
9332,0
32229,0
755,0
62074,0
53600,1
76743,1
35186,0
76745,0
4452,0
76747,0
23374,0
2001,0
4503,0
8727,0
76752,1
4016,1
488,1
22729,1
36239,1
76757,1
20862,1
76759,1
40128,0
76761,1
62412,1
76763,1
19906,1
76765,1
9837,1
76767,1
44501,1
1467,1
4581,1
3729,1
61228,0
9956,1
7510,1
2560,0
26144,1
58413,0
22497,0
23573,0
76780,0
76781,1
24104,0
76783,0
6548,0
24869,0
76786,0
8803,1
7279,0
30779,0
541,0
7800,0
3713,0
76793,1
24894,0
17078,0
72734,0
2337,1
76798,1
35322,1
3491,0
73636,0
53024,0
3463,1
76804,1
12354,1
10557,1
35837,1
76808,1
42068,1
3643,1
10001,0
7276,0
76424,1
28194,0
45666,0
76816,0
10516,0
773,0
34934,1
76820,1
13350,1
4366,0
68278,1
14136,0
1198,0
1962,0
67996,0
76828,1
76829,0
1576,0
3741,0
11385,0
72492,0
14899,1
1754,1
76836,0
76837,1
76838,1
1906,1
5,1
41621,1
76842,1
29780,1
15786,0
11108,1
23866,0
29203,0
5146,0
8361,0
76850,0
16505,0
5208,0
76853,0
5621,0
2642,0
2619,0
76857,0
2196,0
14248,0
51513,0
42743,0
76862,0
21207,0
20311,0
4213,0
76866,0
11707,0
10673,0
50577,1
12796,0
16006,1
3746,0
1130,0
1759,0
29434,0
22100,0
76877,0
76878,1
76879,0
25433,1
14209,1
76882,1
55902,1
14056,0
76885,1
76886,1
76887,1
34798,1
76889,1
76890,1
6643,1
76892,1
76893,0
52037,0
1156,0
76896,0
53357,0
5022,0
12081,0
76900,0
1360,0
16359,0
3247,0
17355,0
29808,0
1956,0
76907,0
384,0
76909,0
29133,0
4684,0
47492,0
31820,0
76914,0
66838,0
76916,0
31078,1
76918,1
76919,1
76920,1
46721,1
76922,1
76923,0
20381,1
76925,1
5177,1
76927,1
23344,1
40734,1
76930,1
76931,1
2325,1
10042,1
4415,0
2785,0
3514,0
39114,1
76938,1
34560,1
12566,1
76941,1
3149,1
2020,1
13383,1
76945,1
4970,1
76947,1
76948,1
65757,1
6232,1
7897,1
76952,1
4362,0
33571,1
1289,1
15361,1
923,0
4743,1
206,0
2162,0
13197,0
76962,0
18932,1
21404,1
19986,0
17639,0
76967,0
47011,0
2034,1
4623,1
3676,0
76972,0
40712,1
76974,1
39166,1
22729,1
29482,1
2412,1
76979,1
38100,1
25026,1
2219,1
2777,0
47863,1
23655,1
76986,1
76987,1
660,1
1162,1
3440,1
49129,1
12983,1
16889,1
7582,1
76995,1
49480,1
62017,1
2282,1
9233,1
77000,1
2243,1
5549,1
23251,1
77004,0
15488,0
67212,1
59033,1
5355,1
20360,1
8093,1
77011,1
77012,1
8368,1
77014,1
13959,1
12295,1
77017,1
714,1
42632,1
9698,1
38573,1
2119,1
38613,1
29057,1
19265,1
77026,1
3348,1
77028,1
51800,1
77030,1
77031,1
3239,1
77033,1
15868,1
1537,0
2034,1
77037,1
35609,1
77039,1
28216,1
77041,1
7432,0
9788,0
7171,0
73611,1
1391,1
77047,1
40611,1
5102,1
77050,1
77051,1
25491,1
32687,1
65932,1
38780,0
6138,0
9788,0
10689,0
77059,0
7471,0
77061,0
77062,0
33455,0
6264,0
7660,0
1460,0
6209,0
44315,0
77069,0
853,1
697,0
2745,0
77073,0
801,0
42542,0
45471,0
77077,0
27225,0
21911,0
1971,0
23395,0
2510,0
77083,0
77084,0
45089,0
11098,0
75340,0
77088,0
861,0
2570,0
1119,0
317,0
77093,0
12258,0
77095,0
77096,0
39058,1
2100,1
52616,0
77100,1
6213,0
77102,1
1693,0
50,1
77105,1
77106,1
77107,0
77108,1
6583,1
56195,1
77111,0
12499,1
39489,1
77114,1
1992,1
3249,1
38613,1
77118,1
77119,1
17622,1
2038,1
15248,1
4497,1
35825,1
33781,1
29412,1
3943,1
44573,1
59263,1
44072,1
77131,0
21930,0
10960,0
77134,0
77135,0
8884,0
34121,0
1742,0
77139,0
43343,0
1676,0
68175,0
77143,1
10078,0
68013,0
35111,0
2422,0
25023,0
2232,0
5429,0
63421,0
33757,1
77153,0
1716,0
386,1
1190,1
2256,1
77158,1
77159,0
4073,0
77161,0
77162,1
77163,1
9885,1
77165,1
20880,1
20893,1
77168,1
77169,1
77170,1
5563,1
77172,0
51800,1
21969,1
5019,1
77176,1
23499,0
9197,1
48000,1
34428,1
930,1
77182,1
4909,1
5986,1
70802,1
77186,1
48172,1
20146,1
8611,1
40802,1
14389,1
748,1
52804,1
42423,1
77195,1
26171,1
18253,1
77198,1
71493,1
30959,1
77201,1
51834,1
77203,1
9882,1
77205,1
6693,1
46545,1
5060,1
55448,1
77210,1
50332,1
14931,1
14024,0
77214,1
77215,1
33691,1
77217,1
74235,1
77219,1
77220,1
8868,1
69466,1
50010,0
23458,0
3610,0
10242,0
14326,0
77228,0
8195,0
73957,0
21219,0
695,0
14731,0
27225,0
77235,0
13778,0
77237,0
77238,0
77239,0
26283,0
65360,0
396,0
1368,0
18325,0
77245,0
9213,0
6869,0
1345,0
31115,0
16630,0
19388,0
2522,0
77253,1
77254,1
60506,0
77256,0
481,0
5297,0
5223,0
45467,0
77261,0
77262,0
12460,0
77264,0
34645,0
77266,0
2031,0
15749,0
77269,0
77270,0
77271,0
77272,0
22497,0
77274,0
4889,0
47175,1
27788,0
1235,0
938,0
77280,0
77281,0
19507,0
445,0
77284,0
16025,0
14799,0
77287,0
77288,0
59221,0
77290,0
4038,0
17341,0
3163,0
25054,0
38028,0
77296,0
8360,0
782,0
25875,0
77300,1
4098,0
1218,0
18926,0
4621,0
9982,0
76893,0
63728,0
77308,0
4738,1
1270,0
28286,0
5666,0
77313,0
23270,0
8447,0
2052,0
34620,1
77318,1
29753,1
77320,1
243,0
40298,0
31525,1
35334,0
77325,1
77326,1
4193,0
815,0
1737,1
18932,1
77331,1
1623,1
77333,1
1192,1
77335,1
18644,1
43038,1
43525,1
15468,1
2404,1
43488,1
77342,1
77343,1
25702,1
24684,1
259,1
1139,1
77348,0
467,1
2131,0
5226,1
77352,0
77353,1
77354,1
77355,1
77356,1
77357,1
77358,1
23439,1
14699,1
77361,1
3727,1
77363,1
42625,1
64331,1
50899,1
77367,1
77368,1
77369,0
77370,1
7071,0
77372,1
64322,0
9211,1
62522,1
77376,1
77377,1
77378,1
22049,1
12005,0
40787,0
77382,1
10314,1
77384,0
77385,0
77386,1
22354,1
55098,1
77389,1
77390,1
30254,0
2523,0
11930,0
1066,0
28852,0
14222,0
26845,0
6525,0
70068,0
9381,0
77401,0
6941,0
25883,0
3718,0
16152,0
296,0
17671,0
146,0
25998,0
1072,0
13060,1
67910,1
10980,1
77414,1
15773,1
13553,1
1584,1
77418,1
11823,1
22729,1
9094,1
77422,1
3937,1
29600,1
77425,1
77426,1
6530,1
77428,1
23694,1
77430,1
6530,1
32131,1
5195,1
16010,1
2721,1
12049,0
626,0
46929,0
8326,0
16503,0
6166,0
15488,0
1219,0
77444,1
237,0
7730,0
9709,0
1581,0
16240,0
2642,0
12935,0
3230,0
77453,0
77454,0
16806,0
12425,0
2980,0
77458,0
12460,0
77460,0
6255,0
18669,1
76287,0
20479,0
25537,0
3799,0
2881,0
3439,0
2781,0
35729,0
5972,0
77472,0
77473,0
77288,0
33098,1
450,0
50435,0
21420,0
1508,0
77480,0
8087,0
77482,0
77483,0
17341,0
37623,0
4685,0
3296,0
6188,0
472,0
7373,0
57943,1
77492,1
43,0
35427,1
4720,1
77496,1
36942,0
16066,1
15000,0
3923,0
4544,0
24753,0
4390,0
77504,1
7788,0
8368,1
77507,1
77508,1
77509,1
77510,1
22702,1
77512,1
26590,1
77514,1
77515,1
3245,1
20922,1
72612,1
47615,0
77520,1
59300,1
2102,1
1491,1
77524,1
34504,1
77526,1
10455,1
33861,1
35918,1
36682,1
10244,1
77532,1
77533,1
66783,1
29471,1
36045,0
14817,1
77538,1
28975,1
27954,1
69478,0
60893,1
11672,1
642,0
7863,1
35059,0
77547,0
4719,1
77549,1
77550,1
23330,1
77552,1
22769,1
68488,1
77555,1
56716,1
77557,1
16751,1
77559,0
77560,0
60167,0
17702,0
77563,0
30370,0
77565,0
480,0
801,0
6580,1
346,0
2657,1
3677,0
249,1
4567,1
77574,1
60562,1
13431,1
77577,1
77578,1
12196,1
3328,1
5112,1
2110,1
77583,1
27416,1
77585,1
105,1
5880,1
23759,1
9094,1
40000,0
77591,0
422,0
13930,0
1126,0
77595,0
25998,0
28287,0
77598,0
77599,0
316,0
3398,0
3386,0
8571,0
17956,0
13,0
6146,0
713,0
384,0
36,0
15331,0
77611,0
15777,0
77613,0
3366,0
77615,0
22856,0
36338,0
11965,0
760,0
8398,0
77621,0
77622,1
2853,0
34662,0
5829,0
4419,0
77627,0
77628,0
29203,0
77630,1
12739,0
70923,0
4020,0
77634,0
77635,0
77636,0
5409,0
1156,0
77639,0
77640,0
77641,0
77642,0
1156,0
4386,0
20112,0
24136,0
63890,0
77648,0
5178,0
77650,1
77651,1
77652,1
40445,1
30924,1
77655,1
77656,1
77657,0
77658,1
28706,1
6861,0
332,0
10259,0
77663,0
36520,0
77665,0
10437,0
2785,0
29029,0
77669,0
77670,0
6755,0
645,0
11698,0
491,0
2025,0
153,0
77677,0
20197,1
7136,0
3514,0
77681,1
509,0
5633,0
77684,1
4511,0
2065,1
12159,0
4815,0
2071,0
66999,1
37725,0
29945,0
77693,1
77694,0
63741,0
22576,0
15867,0
3385,0
77699,0
3157,0
22330,0
